id,metadata_id,expected_dataset,insight_part_1,insight_part_2,insight_part_3,created_at,updated_at,updated_at_2,updated_at_3,irr_flag,rejection_reason
f0623619-c35f-42e9-9d37-722c9e3b2431,47d1ecae-fb64-4c42-a1b0-ce860cfa8761,TRUE,"Chart 1: Scoreboard Overview
L2: The 2023 revenue is $609,206 (+29% vs PY), profit is $81,795 (+33% vs PY), profit margin is 13.43% (13.10% YoY), and total orders are 1315 (+27% vs PY).
L3: Each indicator shows an upward trend toward the end of the year, where each has its highest peak around the fourth quarter, and managed to surpass the target.
L4: This performance may suggest the need to adjust each of KPI's target to be more realistic to reach for each month.

Chart 2: Revenue by State | Top Performers
L2: The highest revenue by state is CA at 131,552, surpassing its prior year's revenue, followed by NY, TX, and PA, which are lower than the previous year.
L3: From the map, it appears that the coastal cities are dominating the sales performance rather than the middle areas, especially with the West and East regions.
L4: NY, with the second-highest revenue, shows lower performance than the prior year and does not meet the target, while other areas should also be expanded with a different sales strategy.

Chart 3: Top City by Revenue
L2: Los Angeles is the highest city by Revenue with around 40K.
L3: NOT APPLICABLE
L4: New York City, the second-highest city by revenue, has lower performance than the prior year and does not meet its target; it may need further analysis to identify the reasons.

Chart 4: Top Postal Code by Revenue
L2: 10009 is the number one postal code by revenue, with around 20K.
L3: NOT APPLICABLE
L4: Almost all postal code met their revenue target, with the exception of 10035 and 10024, which both have lower performance than the prior year and do not meet the target, which is too high compared to the number one's target.

Chart 5: Revenue by Segment
L2: The highest revenue by segment is Consumer at $296,864, an increase of 10.22% from the prior year, accounting for 49% of total revenue.
L3: The revenue distribution shows a clear dominance of the Consumer segment with a significant gap toward others.
L4: Overall, each segment shows a good sales performance compared to the prior year, indicating a higher demand in all segments this year.

Chart 6: Revenue by Ship Mode
L2: The highest revenue by ship mode is standard class with around 350K.
L3: Overall, total revenue performance is higher than the target and the previous year across all shipping modes except first class.
L4: This distribution of shipping modes is normal, with people preferring cheaper delivery to faster shipping times.",,,2026-04-28 12:11:17.363118+00,2026-04-28 12:11:17.142+00,,,FALSE,
f15a72ad-c737-427b-9106-a2899c19c848,44e00d43-61ee-4b04-bf1a-6d1e5bb5cdb7,FALSE,"Even though there are multiple charts, they would be treated as a single Scoreboard Overview chart by VLMs and therefore excluded.",,,2026-03-31 18:57:12.735203+00,2026-04-06 15:36:33.398+00,,,FALSE,only_one_chart
f1e82eb4-2076-4c03-8d35-1383d6950bcb,574356ca-da0e-4543-9c61-889771b170cd,FALSE,,,,2026-04-08 21:21:39.145237+00,2026-04-08 21:21:39.085+00,,,FALSE,only_one_chart
f263c213-b9d5-4b08-aa48-ed9270a63b77,886f0008-5adb-47c0-b5eb-01ddfaca025a,FALSE,,,,2026-03-22 12:45:45.700965+00,2026-04-06 15:22:06.616+00,,,FALSE,require_interaction
f2b75c41-fbdc-4e02-abc9-c3f8c1d9c960,30b5b843-2231-4a9a-afbd-bc60b3ac094d,FALSE,,,,2026-03-21 20:31:16.869378+00,2026-04-06 14:59:07.582+00,,,FALSE,only_one_chart
f3f700a5-d432-411f-afc9-0464d56a2ff3,c6fe91dc-1eef-40b0-859f-9a406d8ba12e,FALSE,,,,2026-02-27 20:09:23.533039+00,2026-04-06 13:59:19.558+00,,,FALSE,incorrect_dataset
f4501dd0-42bc-4cb4-904e-7b26d31bbfba,f0745d59-3e8a-4f80-bc87-fc798757fd9d,FALSE,,,,2026-04-07 10:31:36.997486+00,2026-04-07 10:31:36.895+00,,,FALSE,only_one_chart
f451d481-b828-40ed-a9a4-fc7fd6d6caf2,3de1a247-98df-43a9-966d-af74b2354dde,TRUE,"Chart 1: Scoreboard Overview
L2: From 793 customers and total orders of 5,009, resulting in total sales of $2,297,201 and $286,397 profit.
L3: NOT APPLICABLE
L4: An average of 6 orders per customer, suggesting repeated orders by loyal customers, resulting in high profit.

Chart 2: Sales by State
L2: The highest sales by state are in the West area at $725K, followed by the East at $679K.
L3: Monthly trend sales between January 2016 and 2020 show that West and East have the same pattern each year, with the end of the year having higher sales than the rest, while Central and South have no pattern, especially in South, where the highest sales peak at around the first semester of 2016.
L4: This suggests the need for different sales strategies and promotions in the Central and South areas than in the West and East to push at least the same trend and keep up the sales performance.

Chart 3: West Sales by Sub-Category
L2: The highest sales are in the Chairs sub-category at $101.8K.
L3: The sales distribution shows a clear dominance of both Chairs and Phones, with significant gaps toward others.
L4: This ranked sub-category by sales, suggesting the items with a higher price unit surpassed the ones that rely on sales from quantity, like paper, supplies, envelopes, and fasteners.

Chart 4: Top 10 Products in the West
L2: Canon ImageCLASS 2200 advanced copier, with sales of $14.0K, ranks first as the top product in the west.
L3: NOT APPLICABLE
L4: Canon ImageCLASS 2200 advanced copier outperforms other listed products, suggesting strong market fit and indicating the business could benefit from prioritizing stock availability and marketing this product to sustain demand.","Chart 1: Scoreboard Overview
L2: Total customers are 793, total orders are 5,009, total nominal of sales is $2,297,201, and the profit is $286,397.
L3: NOT APPLICABLE
L4: The combination of a large customer base, a high order count, and strong total sales suggests the business operates at substantial scale, while the level of profit indicates that this scale is also translating into meaningful earnings rather than volume alone.

Chart 2: Sales by State
L2: West State's Sales is $725K, Central is $501K, South is $392K, and East is $679K.
L3: Sales appear concentrated in the coastal regions, with the West standing slightly ahead of the East, while Central and South sit noticeably lower and the state-level distribution across the interior looks lighter overall.
L4: This coastal concentration may indicate that the business performs strongest in denser and more commercially developed markets, suggesting that the West and East provide the core sales base while inland and southern areas remain comparatively less penetrated.

Chart 3: West Sales by Sub-Category
L2: Sub-Category with the highest sale in the West is Chairs by $101.8K and the lowest is Fasteners by $0.9K.
L3: Sales across West sub-categories are highly uneven, with a few leading categories such as Chairs, Phones, and Tables standing clearly above the rest, while the lower-ranked items taper off into a long tail.
L4: This pattern suggests that sales in the West are driven disproportionately by a small set of sub-categories, indicating where customer demand is strongest and where assortment, stocking, and promotional focus may have the greatest impact on regional performance.

Chart 4: Top 10 Products in the West
L2: Product with the highest sales in the West is Canon imageCLASS 2200 Advanced Copier by $14.0K.
L3: The gap between the top two products and the rest is noticeably wider, suggesting a clear split between a small leading tier and the remaining products.
L4: This pattern may indicate that, beyond the two standout products, the products ranked three to ten still form a strong secondary tier, suggesting a valuable opportunity to widen the next sales period’s growth base by promoting these products more actively rather than relying too heavily on only the top leaders.","Chart 1: Scoreboard Overview 
L2: Customer count is 793, total orders is 5,009, Sales is 2,297,201 and  Profit is 286,397
L3: The business records 793 customers and 5,009 total orders, while generating 2,297,201 in sales and 286,397 in profit, showing substantially higher order volume than customer count alongside strong revenue and positive profitability
L4: The combination of 5,009 orders from 793 customers and 286,397 profit on 2.30M in sales suggests the business may be generating revenue through strong repeat purchasing rather than customer count alone, which could indicate a reasonably engaged customer base and solid monetization efficiency if that order activity is being sustained.

Chart 2:  Sales by State
L2: Sales of West are 725K, East 679K, Central 501K, and South 392K. West is highest and South is lowest.
L3: Overall sales are concentrated in the West (725K) and East (679K), with California standing out as the largest state contributor, while Central (501K) and especially South (392K) lag behind despite all regions showing fluctuating sales patterns over time.
L4: Sales are concentrated in the West and East, with the West leading overall, which may indicate the business performs strongest in larger and more commercially active coastal markets, while the differing regional trend patterns could show uneven market maturity, customer density, or sales execution across regions rather than a uniformly distributed national demand base.

Chart 3: West Sales by Sub Category
L2: Chairs Sales is the highest in West with 101.8K and fasteners is the lowest with 0.9K
L3: West sales are concentrated in a few leading sub-categories, with Chairs (101.8K) and Phones just behind as the top contributors, followed by Tables (84.8K) and Storage (70.5K), while smaller sub categories such as Art, Labels, Envelopes and Fasteners contribute only marginally
L4: West sales concentration in Chairs, Phones, Tables, and Storage suggests the region may be driven by a mix of workspace setup and productivity-related demand, which could indicate stronger commercial traction in practical office items categories than in smaller accessory.

Chart 4: Top 10 Products in the West
L2: Canon imageCLASS 2200 Advanced Copier, with sales of 14.0K , outsold other products.
L3: Product sales in the West are led by a small top tier, with the Canon imageCLASS 2200 Advanced Copier (14.0K) and the High Speed Automatic Electric Letter Opener (13.1K) ahead, while the remaining top products cluster tightly in the roughly 6K–10K range
L4: The copiers, office furniture, and business equipment among the top selling products in the West suggests regional demand may be affected by workplace and business purchasing needs rather than mainly by casual consumer items, which could reflect a customer base with stronger demand for functional, higher utility office items",2026-04-08 21:52:50.404585+00,2026-04-29 10:20:54.796+00,2026-04-26 12:19:39.569+00,2026-04-26 15:13:19.344+00,TRUE,
f5cf6e3b-38a5-498e-ad54-29ed658d23d7,0e4dd1b1-d35f-4f41-aac2-7c2d9d4925a9,FALSE,,,,2026-02-05 18:58:40.830523+00,2026-04-06 13:58:40.329+00,,,FALSE,incorrect_dataset
f696813d-7d96-4b77-a1ea-71cff08452a3,4572c9f5-c78e-4f5e-9caa-6adb26605b45,FALSE,,,,2026-03-22 12:20:02.588288+00,2026-04-06 15:18:43.273+00,,,FALSE,incorrect_dataset
f74f571c-3007-4eb0-affb-3b1a9ac6513a,34329e1b-771f-4fe2-8b71-a5c5457809fb,FALSE,,,,2026-03-22 12:11:50.55741+00,2026-04-06 15:12:51.404+00,,,FALSE,incorrect_dataset
f7895b43-34f3-414a-8bc0-fe1655a70c8d,141fc560-5b9e-4d9b-a2d2-a3856486a6b2,FALSE,,,,2026-03-31 18:47:41.727863+00,2026-04-06 15:36:20.623+00,,,FALSE,learning_template
f9f5b240-a4ef-4e54-b610-bd835ea689fe,ea033b18-c500-421d-8b79-17fb82868a2c,TRUE,"Chart 1: Scoreboard Overview
L2: Total sales are $745,567.53 (+21.4% vs PY), profit is $95,926.35 (+16.0% vs PY), total orders are 3,379 (+28.3% vs PY), and returned orders are 1,255 (+59.1% vs PY).
L3: Overall, the business is growing in sales and orders, with a higher trend at the end of the year, and generally improving profit.
L4: However, while the company is successfully expanding revenue and volume, the return rates should be monitored to ensure growth does not erode profitability or customer satisfaction.

Chart 2: Regional Profit
L2: The highest profit of the current year is in the West region (86.76%).
L3: East and West dominate the profit compared to other regions, but have lower performances compared to the previous year, except South, where the blue bar is higher than the grey bar.
L4: The decreases in profit across three regions compared to the previous year may suggest a different sales strategy, in which discounts and promotions resulted in a smaller profit margin.

Chart 3: Profit by Segment
L2: The highest profit by segment is Consumer with an increase of 27.4% compared to the previous year.
L3: Corporate follows the consumer segment in profitability but shows lower performance than the previous year, while the Home Office segment surpasses the prior year.
L4: This declining profit by Corporate may suggest a lower demand for products or a smaller profit margin.

Chart 4: State Breakdown
L2: California is the highest performing state with sales of $146,388, profit of $29,366, and 663 returned orders with a value of 615.
L3: Between the three regions in the chart, the trend shows similar patterns between sales, profit, and returned orders, where it increases toward the end of the year.
L4: In line with the aggregated scoreboard, the return rates should be monitored to ensure growth does not erode profitability or customer satisfaction.",,,2026-04-27 09:14:20.767193+00,2026-04-29 10:53:41.366+00,,,FALSE,
